"'data_estimativa'";"data_pagamento";"base_de_calculo";"perc_transmitido";"'finalidade_construcao'";"'logradouro'";"n_endereco";"n_unidade";"'complemento_endereco'";"'bairro'";"cep";"area_total_terreno";"area_constr_total";"area_constr_privativa";"ano_construcao";"'n_matricula_reg_imoveis'";"'n_zona_reg_imoveis'";"'situacao'"
"'2020-06-03'";"2020-06-03 00:00:00";"1000000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 301 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-06-03'";"2020-06-03 00:00:00";"1000000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 302 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-04-20'";"2020-04-20 00:00:00";"1016000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 801 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-04-20'";"2020-04-20 00:00:00";"1056000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 902 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-09-22'";"2020-09-22 00:00:00";"1037967.09";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 1001 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-08-21'";"2020-08-21 00:00:00";"1037967.09";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 1002 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-06-29'";"2020-06-29 00:00:00";"1200948.21";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 1101 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"155,27";"155,27";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-05-11'";"2020-05-11 00:00:00";"1752863.42";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"157""";"";"'apto 1202 edf parklane jaqueira marcos suassuna'";"'Tamarineira'";"";"1159,42";"254,87";"254,87";"2021""";"''";"''";"'CONCLUIDO'"
"'2020-10-06'";"2020-10-06 00:00:00";"1630000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 301 edf rita de cássia - bloco a'";"'Tamarineira'";"";"7011,16";"282,1";"282,1";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-01-13'";"2020-01-13 00:00:00";"1600000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 402 edf idalina hardman - bloco b'";"'Tamarineira'";"";"7011,16";"281,33";"281,33";"2016""";"''";"''";"'CONCLUIDO'"
"'2020-10-22'";"2020-10-22 00:00:00";"1771523.46";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 1302 edf idalina hardman - bloco b'";"'Tamarineira'";"";"7011,16";"281,33";"281,33";"2016""";"''";"''";"'CONCLUIDO'"
"'2020-03-04'";"2020-03-04 00:00:00";"1478400.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 502 edf idalina hardman - bloco b'";"'Tamarineira'";"";"7011,16";"281,33";"281,33";"2016""";"''";"''";"'CONCLUIDO'"
"'2020-10-01'";"2020-10-01 00:00:00";"1640500.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 701 edf rita de cássia - bloco a'";"'Tamarineira'";"";"7011,16";"282,1";"282,1";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-10-06'";"2020-10-06 00:00:00";"1680000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua ricardo hardman'";"55""";"";"'apto 902 edf rita de cássia - bloco a'";"'Tamarineira'";"";"7011,16";"282,1";"282,1";"2017""";"''";"''";"'CONCLUIDO'"
"'2020-06-19'";"2020-06-19 00:00:00";"490000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua neto de mendonca'";"170""";"";"'apto 0101 edf res gion'";"'Tamarineira'";"";"930,0";"150,24";"150,24";"2002""";"''";"''";"'CONCLUIDO'"
"'2020-10-09'";"2020-10-09 00:00:00";"940000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua capitao sampaio xavier'";"435""";"";"'apto 601 edf royal garden'";"'Tamarineira'";"";"1905,41";"218,0";"218,0";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-01-16'";"2020-01-16 00:00:00";"900000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua capitao sampaio xavier'";"435""";"";"'apto 701 edf royal garden'";"'Tamarineira'";"";"1905,41";"218,0";"218,0";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-12-28'";"2020-12-28 00:00:00";"591327.50";"100.00";"'Apartamento > 4 Pavimentos'";"'rua coronel uriel sergio cardim'";"71""";"";"'apto 804 edf. privilege jaqueira'";"'Tamarineira'";"";"1771,16";"116,81";"116,81";"2018""";"''";"''";"'CONCLUIDO'"
"'2020-01-31'";"2020-01-31 00:00:00";"650000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua neto de mendonca'";"230""";"";"'apto 1002 edf quintas da jaqueira'";"'Tamarineira'";"";"1709,41";"221,79";"221,79";"1999""";"''";"''";"'CONCLUIDO'"
"'2020-05-13'";"2020-05-13 00:00:00";"484670.00";"100.00";"'Casa'";"'rua gildo neto'";"92""";"";"''";"'Tamarineira'";"";"300,0";"126,61";"126,61";"1949""";"''";"''";"'CONCLUIDO'"
"'2020-11-04'";"2020-11-04 00:00:00";"572891.19";"100.00";"'Apartamento > 4 Pavimentos'";"'av conselheiro rosa e silva'";"2075""";"";"'apto 1401 edf dafna'";"'Tamarineira'";"";"884,52";"190,85";"190,85";"1999""";"''";"''";"'CONCLUIDO'"
"'2020-06-18'";"2020-06-18 00:00:00";"579124.08";"100.00";"'Apartamento > 4 Pavimentos'";"'av conselheiro rosa e silva'";"2075""";"";"'apto 1502 edf dafna'";"'Tamarineira'";"";"884,52";"190,85";"190,85";"1999""";"''";"''";"'CONCLUIDO'"
"'2020-09-04'";"2020-09-04 00:00:00";"790000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"92""";"";"'apto 0501 edf mairiyara village'";"'Tamarineira'";"";"1515,6";"211,45";"211,45";"1992""";"''";"''";"'CONCLUIDO'"
"'2020-03-11'";"2020-03-11 00:00:00";"1993960.68";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 702 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-01-08'";"2020-01-08 00:00:00";"2000000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 2102 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-09-10'";"2020-09-10 00:00:00";"2300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 2201 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-02-06'";"2020-02-06 00:00:00";"2264000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 2302 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-03-20'";"2020-03-20 00:00:00";"78561.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 2302 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-02-20'";"2020-02-20 00:00:00";"196401.96";"100.00";"'Apartamento > 4 Pavimentos'";"'rua simao mendes'";"200""";"";"'apto 2302 edf saint elisee'";"'Tamarineira'";"";"3496,0";"307,2";"307,2";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-12-29'";"2020-12-29 00:00:00";"1950000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 2002 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-11-27'";"2020-11-27 00:00:00";"2300000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 2902 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"2400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 2502 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-04-08'";"2020-04-08 00:00:00";"2100000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 2502 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-04-08'";"2020-04-08 00:00:00";"2100000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 2502 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-03-24'";"2020-03-24 00:00:00";"2029636.41";"100.00";"'Apartamento > 4 Pavimentos'";"'rua do futuro'";"1200""";"";"'apto 3202 edf parque da jaqueira'";"'Tamarineira'";"";"3496,0";"282,11";"282,11";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-11-26'";"2020-11-26 00:00:00";"16114.70";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre roma'";"107""";"";"'apto 0801 edf gulanget'";"'Tamarineira'";"";"678,72";"151,88";"151,88";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"430769.74";"100.00";"'Apartamento > 4 Pavimentos'";"'rua padre roma'";"107""";"";"'apto 0801 edf gulanget'";"'Tamarineira'";"";"678,72";"151,88";"151,88";"1988""";"''";"''";"'CONCLUIDO'"
"'2020-12-02'";"2020-12-02 00:00:00";"212500.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gildo neto'";"147""";"";"'apto 602 edf villa vinhedo'";"'Tamarineira'";"";"592,52";"141,19";"141,19";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-01-06'";"2020-01-06 00:00:00";"700000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua doutor jose maria'";"517""";"";"'apto 0401 edf três marias'";"'Encruzilhada'";"";"1284,8";"226,47";"226,47";"1994""";"''";"''";"'CONCLUIDO'"
"'2020-08-27'";"2020-08-27 00:00:00";"377797.13";"100.00";"'Apartamento > 4 Pavimentos'";"'rua doutor jose maria'";"485""";"";"'apto 0101 edf vila velha colonial'";"'Encruzilhada'";"";"905,18";"140,46";"140,46";"1998""";"''";"''";"'CONCLUIDO'"
"'2020-10-08'";"2020-10-08 00:00:00";"590000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua gomes de matos junior'";"125""";"";"'apto 1701 edf olinda colonial'";"'Encruzilhada'";"";"1316,17";"177,45";"177,45";"1997""";"''";"''";"'CONCLUIDO'"
"'2020-12-17'";"2020-12-17 00:00:00";"991492.45";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"80""";"";"'apto 0602 edf conde de luxemburgo'";"'Encruzilhada'";"";"1139,56";"461,42";"461,42";"1982""";"''";"''";"'CONCLUIDO'"
"'2020-12-01'";"2020-12-01 00:00:00";"160000.00";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua teles junior'";"122""";"";"'apto 0201 bloco b'";"'Encruzilhada'";"";"1277,5";"93,0";"93,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-07-30'";"2020-07-30 00:00:00";"193153.03";"100.00";"'Apartamento <= 4 Pavimentos'";"'rua teles junior'";"122""";"";"'apto 0401 bloco b'";"'Encruzilhada'";"";"1277,5";"93,0";"93,0";"1970""";"''";"''";"'CONCLUIDO'"
"'2020-05-06'";"2020-05-06 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 404 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"96,43";"96,43";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-05-15'";"2020-05-15 00:00:00";"359366.29";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 1801 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"97,21";"97,21";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"356711.36";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 1802 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"96,43";"96,43";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-12-28'";"2020-12-28 00:00:00";"363781.80";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 2202 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"96,43";"96,43";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-10-20'";"2020-10-20 00:00:00";"330449.06";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 105 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"97,16";"97,16";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-12-02'";"2020-12-02 00:00:00";"337968.20";"100.00";"'Apartamento > 4 Pavimentos'";"'rua general artur oscar'";"30""";"";"'apto 702 edf studio rosarinho prince'";"'Encruzilhada'";"";"1733,33";"96,43";"96,43";"2006""";"''";"''";"'CONCLUIDO'"
"'2020-08-27'";"2020-08-27 00:00:00";"529415.00";"100.00";"'Casa'";"'rua general artur oscar'";"56""";"";"''";"'Encruzilhada'";"";"317,25";"163,12";"163,12";"1952""";"''";"''";"'CONCLUIDO'"
"'2020-09-03'";"2020-09-03 00:00:00";"682000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"230""";"";"'apto 1701 edf saint victor'";"'Encruzilhada'";"";"962,0";"169,56";"169,56";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-06-26'";"2020-06-26 00:00:00";"576759.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"230""";"";"'apto 301 edf saint victor'";"'Encruzilhada'";"";"962,0";"169,56";"169,56";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-08-26'";"2020-08-26 00:00:00";"576759.49";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"230""";"";"'apto 301 edf saint victor'";"'Encruzilhada'";"";"962,0";"169,56";"169,56";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-08-26'";"2020-08-26 00:00:00";"576759.49";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"230""";"";"'apto 301 edf saint victor'";"'Encruzilhada'";"";"962,0";"169,56";"169,56";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-12-14'";"2020-12-14 00:00:00";"571127.06";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"230""";"";"'apto 102 edf saint victor'";"'Encruzilhada'";"";"962,0";"169,56";"169,56";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-03-16'";"2020-03-16 00:00:00";"380015.93";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"508""";"";"'apto 703 edf cap de ville'";"'Encruzilhada'";"";"1043,0";"106,27";"106,27";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-12-30'";"2020-12-30 00:00:00";"406309.66";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"508""";"";"'apto 2001 edf cap de ville'";"'Encruzilhada'";"";"1043,0";"106,63";"106,63";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-04-01'";"2020-04-01 00:00:00";"510922.95";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"530""";"";"'apto 403 edf praia de imbituba'";"'Encruzilhada'";"";"2008,04";"147,54";"147,54";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-09-21'";"2020-09-21 00:00:00";"538028.27";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"530""";"";"'apto 2401 edf praia de imbituba'";"'Encruzilhada'";"";"2008,04";"140,28";"140,28";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-07-02'";"2020-07-02 00:00:00";"537080.71";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"530""";"";"'apto 2302 edf praia de imbituba'";"'Encruzilhada'";"";"2008,04";"140,76";"140,76";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-11-18'";"2020-11-18 00:00:00";"482973.04";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"530""";"";"'apto 201 edf praia de imbituba'";"'Encruzilhada'";"";"2008,04";"140,28";"140,28";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-11-19'";"2020-11-19 00:00:00";"514785.15";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"530""";"";"'apto 1501 edf praia de imbituba'";"'Encruzilhada'";"";"2008,04";"140,28";"140,28";"2005""";"''";"''";"'CONCLUIDO'"
"'2020-02-10'";"2020-02-10 00:00:00";"90000.00";"100.00";"'Edificação Especial'";"'av santos dumont'";"544""";"";"''";"'Encruzilhada'";"";"714,0";"461,06";"461,06";"1962""";"''";"''";"'CONCLUIDO'"
"'2020-12-18'";"2020-12-18 00:00:00";"634478.92";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"217""";"";"'apto 0802 edf juncos'";"'Aflitos'";"";"1287,56";"223,57";"223,57";"1986""";"''";"''";"'CONCLUIDO'"
"'2020-09-18'";"2020-09-18 00:00:00";"634478.92";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"217""";"";"'apto 0802 edf juncos'";"'Aflitos'";"";"1287,56";"223,57";"223,57";"1986""";"''";"''";"'CONCLUIDO'"
"'2020-08-26'";"2020-08-26 00:00:00";"634478.92";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"217""";"";"'apto 0802 edf juncos'";"'Aflitos'";"";"1287,56";"223,57";"223,57";"1986""";"''";"''";"'CONCLUIDO'"
"'2020-12-23'";"2020-12-23 00:00:00";"475916.94";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"113""";"";"'apto 0802 edf guernica'";"'Aflitos'";"";"960,0";"188,03";"188,03";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-12-28'";"2020-12-28 00:00:00";"475916.94";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"113""";"";"'apto 0802 edf guernica'";"'Aflitos'";"";"960,0";"188,03";"188,03";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-11-16'";"2020-11-16 00:00:00";"482974.49";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"113""";"";"'apto 1101 edf guernica'";"'Aflitos'";"";"960,0";"188,03";"188,03";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-12-02'";"2020-12-02 00:00:00";"464382.79";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"113""";"";"'apto 0301 edf guernica'";"'Aflitos'";"";"960,0";"188,03";"188,03";"1991""";"''";"''";"'CONCLUIDO'"
"'2020-11-24'";"2020-11-24 00:00:00";"790192.56";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"65""";"";"'apto 1101 edf praia de indaiatuba'";"'Aflitos'";"";"2265,11";"195,43";"195,43";"2004""";"''";"''";"'CONCLUIDO'"
"'2020-03-04'";"2020-03-04 00:00:00";"330000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"486""";"";"'apto 0401 edf oiteiro'";"'Aflitos'";"";"1617,72";"165,22";"165,22";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-09-23'";"2020-09-23 00:00:00";"655511.83";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 901 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-12-21'";"2020-12-21 00:00:00";"658736.22";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 1001 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-09-29'";"2020-09-29 00:00:00";"661976.47";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 1101 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-10-02'";"2020-10-02 00:00:00";"661976.47";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 1101 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-09-29'";"2020-09-29 00:00:00";"661976.47";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 1101 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-10-09'";"2020-10-09 00:00:00";"661976.47";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"510""";"";"'apto 1101 edf residencias do espinheiro'";"'Aflitos'";"";"871,53";"209,6";"209,6";"2007""";"''";"''";"'CONCLUIDO'"
"'2020-01-30'";"2020-01-30 00:00:00";"301314.65";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"578""";"";"'apto 1004 edf moet e chandon'";"'Aflitos'";"";"1839,99";"101,18";"101,18";"1983""";"''";"''";"'CONCLUIDO'"
"'2020-10-30'";"2020-10-30 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"610""";"";"'apto 0302 edf anibal fonseca'";"'Aflitos'";"";"630,0";"158,24";"158,24";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-10-30'";"2020-10-30 00:00:00";"400000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"610""";"";"'apto 0302 edf anibal fonseca'";"'Aflitos'";"";"630,0";"158,24";"158,24";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-10-16'";"2020-10-16 00:00:00";"334162.44";"100.00";"'Apartamento > 4 Pavimentos'";"'rua carneiro vilela'";"610""";"";"'apto 0303 edf anibal fonseca'";"'Aflitos'";"";"630,0";"151,66";"151,66";"1980""";"''";"''";"'CONCLUIDO'"
"'2020-07-07'";"2020-07-07 00:00:00";"317838.74";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"420""";"";"'apto 0603 edf reinaldo câmara'";"'Aflitos'";"";"1690,51";"113,08";"113,08";"2001""";"''";"''";"'CONCLUIDO'"
"'2020-11-04'";"2020-11-04 00:00:00";"337115.67";"100.00";"'Apartamento > 4 Pavimentos'";"'av santos dumont'";"420""";"";"'apto 1803 edf reinaldo câmara'";"'Aflitos'";"";"1690,51";"113,08";"113,08";"2001""";"''";"''";"'CONCLUIDO'"
"'2020-04-29'";"2020-04-29 00:00:00";"680000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"350""";"";"'apto 1101 edf quinta das laranjeiras'";"'Rosarinho'";"";"1693,57";"187,45";"187,45";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-04-08'";"2020-04-08 00:00:00";"690000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"350""";"";"'apto 1101 edf quinta das laranjeiras'";"'Rosarinho'";"";"1693,57";"187,45";"187,45";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-11-20'";"2020-11-20 00:00:00";"844400.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua teles junior'";"350""";"";"'apto 2601 edf quinta das laranjeiras'";"'Rosarinho'";"";"1693,57";"187,45";"187,45";"2010""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"1600000.00";"100.00";"'Casa'";"'rua desembargador martins pereira'";"87""";"";"''";"'Rosarinho'";"";"440,1";"322,17";"322,17";"1953""";"''";"''";"'CONCLUIDO'"
"'2020-11-09'";"2020-11-09 00:00:00";"1600000.00";"100.00";"'Casa'";"'rua desembargador martins pereira'";"73""";"";"''";"'Rosarinho'";"";"514,0";"286,4";"286,4";"1946""";"''";"''";"'CONCLUIDO'"
"'2020-09-11'";"2020-09-11 00:00:00";"911401.11";"100.00";"'Apartamento > 4 Pavimentos'";"'rua caio pereira'";"30""";"";"'apto 102 edf saint romain'";"'Rosarinho'";"";"1914,25";"236,81";"236,81";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-09-09'";"2020-09-09 00:00:00";"920389.32";"100.00";"'Apartamento > 4 Pavimentos'";"'rua caio pereira'";"30""";"";"'apto 301 edf saint romain'";"'Rosarinho'";"";"1914,25";"236,81";"236,81";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-03-18'";"2020-03-18 00:00:00";"1040000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua caio pereira'";"30""";"";"'apto 401 edf saint romain'";"'Rosarinho'";"";"1914,25";"236,81";"236,81";"2008""";"''";"''";"'CONCLUIDO'"
"'2020-12-10'";"2020-12-10 00:00:00";"1000000.00";"100.00";"'Apartamento > 4 Pavimentos'";"'rua caio pereira'";"30""";"";"'apto 1801 edf saint romain'";"'Rosarinho'";"";"1914,25";"236,81";"236,81";"2008""";"''";"''";"'CONCLUIDO'"
